artist,album,danceability,energy,acousticness,loudness,anger,joy,sadness,surprise
The Dodos,Carrier,0.379454545,0.641272727,0.221124818,-9.636727273,0.232253639,0.258645189,0.233148066,0.275953105
Lycia,Quiet Moments,0.271390909,0.662545455,0.382627273,-10.96736364,0.233580299,0.237491428,0.289727832,0.23920044
Bent Shapes,Feels Weird,0.544090909,0.769727273,0.115404345,-6.584636364,0.251969759,0.257783447,0.262092644,0.22815415
Gorguts,Colored Sands,0.254777778,0.784611111,0.089240689,-11.32055556,0.258531298,0.232726671,0.294204756,0.214537274
Dent May,Warm Blanket,0.442545455,0.619727273,0.272872727,-6.133272727,0.226039318,0.252882632,0.282214171,0.238863878
Franz Ferdinand,"Right Thoughts, Right Words, Right Action",0.492826087,0.844869565,0.089051609,-4.396652174,0.247245236,0.298633228,0.217440244,0.236681292
Exhumed,Necrocracy,0.362642857,0.975642857,9.35E-06,-3.025785714,0.259023989,0.213869412,0.322008298,0.205098301
Whiskeytown,Pneumonia,0.497428571,0.306252857,0.503485929,-13.058,0.249264559,0.266854256,0.267998205,0.21588298
Mark Eitzel,The Invisible Man,0.402307692,0.510923077,0.281292308,-12.08884615,0.247745292,0.261775843,0.242266601,0.248212264
Tindersticks,Can Our Love...,0.5055,0.250625,0.3424375,-14.724625,0.231339787,0.270550656,0.260820911,0.237288647
Elf Power,Back to the Web,0.476583333,0.651583333,0.439053333,-8.178333333,0.226850081,0.264173442,0.263311978,0.245664499
Saturday Looks Good to Me,Sound on Sound,0.32351,0.750833333,0.319097233,-4.3453,0.273602741,0.236013658,0.261622377,0.228761224
Wolfmother,Wolfmother,0.308153846,0.784230769,0.077715308,-4.039692308,0.215292854,0.294580324,0.220979089,0.269147733
Feist,Open Season,0.741466667,0.490893333,0.413428667,-10.28953333,0.225480727,0.266448938,0.253387016,0.25468332
Dudley Perkins,Expressions (2012 A.U.),0.516692308,0.752538462,0.113946154,-7.332769231,0.224353541,0.242820066,0.30335142,0.229474974
Sunn O))),Monoliths & Dimensions,0.13815,0.36,0.2359,-11.217,0.23704744,0.260841528,0.231387679,0.270723352
The Church,Untitled #23,0.3731,0.6459,0.372893,-7.0791,0.234364975,0.268330805,0.26968735,0.227616869
Polly Scattergood,Polly Scattergood,0.4927,0.44092,0.41301,-10.0234,0.25496966,0.253262803,0.290069031,0.201698507
The Field,Yesterday & Today,0.503,0.736666667,0.04306449,-10.0225,0.236600015,0.329480382,0.208473682,0.225445921
Aidan Moffat & the Best-Ofs,How to Get to Heaven From Scotland,0.378,0.586866667,0.200021667,-7.774333333,0.258311443,0.2739916,0.264732832,0.202964125
Viva Voce,Rose City,0.5402,0.6963,0.10404998,-6.7423,0.355727713,0.204295034,0.241595281,0.198381972
Diamond Watch Wrists,Ice Capped at Both Ends,0.318916667,0.483156667,0.515525,-12.79825,0.228887391,0.233250006,0.293482589,0.244380014
Aeroplane,We Can't Fly,0.612916667,0.77125,0.028295275,-5.975333333,0.236452458,0.257158539,0.237135377,0.269253626
The Clientele,Minotaur,0.471875,0.5937125,0.47547,-9.15325,0.236113023,0.247360906,0.258997013,0.257529059
The Thermals,Personal Life,0.4998,0.7681,0.0712182,-6.9256,0.251387017,0.241650023,0.255290099,0.251672861
Oval,O,0.735777778,0.603444444,0.183544444,-8.707222222,0.423672072,0.173794776,0.21838716,0.184145991
The Big Pink,Future This,0.4969,0.8165,0.00684117,-7.5107,0.236139348,0.271515464,0.275502705,0.216842483
The Robot Ate Me,They Ate Themselves,0.426058824,0.393670588,0.527104118,-12.743,0.259065813,0.229045209,0.265054297,0.24683468
Tape,Opera,0.736,0.611,0.192,-8.717,0.206945282,0.255444394,0.253842879,0.283767445
Jurassic 5,Power in Numbers,0.838705882,0.708176471,0.190006471,-7.202,0.262374273,0.275843655,0.217424288,0.244357783
Bellini,Snowing Sun,0.301818182,0.815545455,0.014624173,-7.541181818,0.252953533,0.252120269,0.239031443,0.255894755
Underworld,A Hundred Days Off,0.6379,0.66942,0.3737474,-12.5972,0.231917245,0.294769994,0.21441107,0.258901691
Kind of Like Spitting,Bridges Worth Burning,0.37225,0.604083333,0.156667917,-8.645666667,0.245625442,0.26815609,0.257717101,0.228501367
Thievery Corporation,The Richest Man in Babylon,0.653333333,0.675333333,0.221883667,-8.0862,0.237925071,0.276364095,0.239305793,0.246405041
Born Ruffians,Born Ruffians,0.583166667,0.575333333,0.081816667,-7.459666667,0.274053933,0.241340502,0.250034779,0.234570786
Goldfrapp,We Are Glitter,0.598416667,0.634833333,0.237181417,-7.90475,0.232290988,0.281743882,0.246514875,0.239450255
120 Days,120 Days,0.425,0.75601,0.164476,-10.2292,0.21595254,0.240587381,0.334525614,0.208934466
The Men,Tomorrow's Hits,0.2859375,0.82325,0.1890375,-5.871625,0.220137907,0.290167005,0.25295695,0.236738138
Death Vessel,Island Intervals,0.541375,0.49925,0.42075,-12.473375,0.263759649,0.195242909,0.256413845,0.284583597
Real Estate,Atlas,0.5325,0.7282,0.21847,-7.8157,0.226536171,0.23295909,0.257364145,0.283140594
Com Truise,Wave 1,0.664142857,0.612142857,0.023435,-10.93042857,0.244238444,0.260225728,0.223683952,0.271851876
The Henry Clay People,Somewhere on the Golden Coast,0.345909091,0.782272727,0.221250727,-5.949454545,0.236377998,0.266995701,0.245487346,0.251138955
Sun Araw,On Patrol,0.419555556,0.673111111,0.534611111,-9.107,0.278602286,0.230606812,0.269625036,0.221165866
Menomena,Mines,0.455636364,0.512727273,0.247103636,-11.03590909,0.235384565,0.255677042,0.261946492,0.246991901
Mount Kimbie,Crooks & Lovers,0.602818182,0.535900909,0.387009091,-9.556636364,0.222618458,0.260585738,0.237960832,0.278834973
The Coral,Butterfly House,0.469666667,0.741416667,0.171519333,-8.36875,0.227881544,0.267747778,0.248351584,0.256019094
Two Gallants,The Throes,0.3468,0.7329,0.218671,-7.7929,0.294702168,0.208601309,0.280493399,0.216203124
The Album Leaf,In a Safe Place,0.4107,0.435567,0.50567,-12.5022,0.26717777,0.251905079,0.232318507,0.248598644
Simon Joyner,Lost with the Lights On,0.365375,0.26975,0.4688625,-12.21,0.242026674,0.23770215,0.296814861,0.223456315
The Killers,Hot Fuss,0.464909091,0.884181818,0.0228201,-3.840363636,0.264484658,0.254362778,0.251548569,0.229603995
The Helio Sequence,Love and Distance,0.5223,0.7297,0.223166,-7.5408,0.267935253,0.2306996,0.26264931,0.238715837
Ron Sexsmith,Retriever,0.533583333,0.592583333,0.418216667,-9.033666667,0.208054001,0.284237219,0.263307673,0.244401107
Sun Airway,Soft Fall,0.379454545,0.830272727,0.154132727,-6.635181818,0.256253338,0.241871617,0.258202664,0.243672381
Beth Orton,Sugaring Season,0.457846154,0.331453846,0.720538462,-10.95015385,0.241054084,0.243065528,0.251746622,0.264133766
Ultraísta,Ultraísta,0.628206897,0.747827586,0.112458793,-7.916586207,0.269250461,0.245328841,0.226913901,0.258506797
The Hood Internet,FEAT,0.6187,0.7017,0.12048,-8.5728,0.254597965,0.299588273,0.219741985,0.226071777
Muse,The 2nd Law,0.3889,0.707230769,0.144435923,-6.480538462,0.280525567,0.244359947,0.260006804,0.215107683
The Mountain Goats,Transcendental Youth,0.617,0.539916667,0.231066667,-10.46908333,0.235380724,0.256952139,0.257904193,0.249762944
Tilly and the Wall,Heavy Mood,0.598,0.8657,0.06297133,-5.5855,0.249839589,0.260863653,0.259967935,0.229328824
Great Lake Swimmers,Ongiara,0.5698,0.24077,0.6155,-17.3016,0.240696151,0.243419298,0.243815372,0.27206918
No Age,Weirdo Rippers,0.265727273,0.701181818,0.241,-7.791272727,0.276861063,0.209374201,0.293466889,0.220297847
Justice,†,0.617083333,0.795166667,0.039446792,-5.526083333,0.255433913,0.277295331,0.252996774,0.214273981
Maps,We Can Create,0.416363636,0.768545455,0.039354192,-4.817272727,0.252941123,0.255150778,0.244820614,0.247087485
Mark Ronson,Version,0.655,0.847,0.038374876,-5.666235294,0.249364579,0.249166128,0.247167512,0.254301782
Queens of the Stone Age,Era Vulgaris,0.462454545,0.935727273,0.352990909,-4.367727273,0.279281,0.203897919,0.273823985,0.242997097
Psalm Zero,Stranger to Violence,0.432428571,0.862142857,0.000362289,-6.164428571,0.261815077,0.194990637,0.29623803,0.246956256
STWO,D.T.S.N.T.,0.53225,0.4825,0.4680625,-8.464125,0.280782722,0.232421263,0.255337755,0.23145826
Jeremih,Late Nights: Europe,0.747142857,0.466928571,0.353635714,-7.391714286,0.310510452,0.220367961,0.235253829,0.233867757
Lil Durk,Lil Durk 2X,0.760769231,0.571846154,0.077388462,-7.005153846,0.318792683,0.246028248,0.228033624,0.207145446
Lori McKenna,The Bird & the Rifle,0.5969,0.2816,0.1889,-12.885,0.24702009,0.267380982,0.223392193,0.262206735
The Gris Gris,The Gris Gris,0.6916,0.5676,0.247595,-8.1799,0.260983835,0.284757974,0.237634493,0.216623697
Pearl Jam,Rearviewmirror (Greatest Hits 1991-2003),0.402636364,0.767363636,0.086302084,-6.10769697,0.238376172,0.252797418,0.261552721,0.247273689
Gravenhurst,Black Holes in the Sand,0.37,0.296866667,0.8235,-14.09483333,0.257241929,0.246984012,0.260862322,0.234911738
Rufus Wainwright,Want Two,0.367833333,0.3935,0.527616667,-8.882916667,0.243990785,0.255803354,0.248245166,0.251960696
MF DOOM,Mm..Food?,0.6036,0.755466667,0.261466667,-6.962466667,0.26855335,0.255875866,0.231058147,0.244512636
Prosaics,Aghast Agape,0.2964,0.9666,3.38E-05,-4.657,0.204420856,0.246685297,0.291678832,0.257215015
The Beach Boys,15 Big Ones,0.589266667,0.460133333,0.405073333,-10.8984,0.210338315,0.316149698,0.25345074,0.220061247
Cave In,Jupiter,0.267,0.8725,0.006321863,-7.121125,0.251991078,0.244722481,0.250366997,0.252919444
Toe,Variant,0.6932,0.5043,0.51945,-11.9134,0.237505266,0.263576824,0.274351038,0.224566873
Noisettes,"What's the Time, Mr. Wolf?",0.470636364,0.782272727,0.166861182,-4.331909091,0.249848177,0.254572812,0.249950094,0.245628918
Throbbing Gristle,Part Two: The Endless Not,0.3237,0.5372,0.295585,-13.639,0.254361709,0.211896234,0.211865159,0.321876898
Klaxons,Myths of the Near Future,0.402,0.902636364,0.002321264,-3.761272727,0.243709169,0.258446408,0.260777942,0.237066481
Mika,Life in Cartoon Motion,0.609615385,0.585584615,0.270141538,-7.538769231,0.237268189,0.2713625,0.244425219,0.246944091
Novi Split,Pink in the Sink,0.540090909,0.474181818,0.643272727,-8.783454545,0.227253627,0.296063885,0.266704438,0.20997805
Mice Parade,Mice Parade,0.439555556,0.591555556,0.6101,-11.71377778,0.253792087,0.247115233,0.242774794,0.256317885
Nine Inch Nails,Year Zero,0.58875,0.73493125,0.087331569,-7.8265625,0.263927445,0.242753875,0.242283342,0.251035338
Laura Veirs,Saltbreakers,0.511153846,0.545846154,0.54051,-9.497,0.249110713,0.274038717,0.262341866,0.214508704
Minor Alps,Get There,0.543272727,0.644,0.239422473,-7.725454545,0.213124486,0.232798423,0.281770264,0.272306826
Andrew Bird,I Want to See Pulaski at Night,0.556571429,0.324,0.913571429,-12.53828571,0.249220381,0.260276902,0.242346474,0.248156243
Death Grips,Government Plates,0.471909091,0.863818182,0.085698545,-4.408090909,0.342915641,0.218356219,0.227173908,0.211554232
Future of the Left,How to Stop Your Brain in an Accident,0.511214286,0.776428571,0.0834217,-5.455071429,0.251744404,0.260965189,0.272338562,0.214951845
Magik Markers,Surrender to the Fantasy,0.264333333,0.502222222,0.041142778,-11.87677778,0.26458285,0.247462396,0.228804811,0.259149943
Whores,Clean,0.2705,0.873833333,0.00089335,-4.596333333,0.236018781,0.236771684,0.316816154,0.210393381
The Flaming Lips,Oczy Mlody,0.489583333,0.543166667,0.316366667,-11.17191667,0.241597362,0.235129719,0.256347434,0.266925485
The Proper Ornaments,Foxhole,0.549090909,0.523181818,0.111102636,-8.000181818,0.24093932,0.255955227,0.245703776,0.257401677
Joan of Arc,He's Got the Whole This Land Is Your Land in His Hands,0.548272727,0.707909091,0.331527273,-8.572909091,0.253310777,0.263530496,0.249138359,0.234020368
Fred Thomas,Changer,0.462307692,0.663153846,0.3434669,-8.724384615,0.274045497,0.209286686,0.302341781,0.214326036
Tim Cohen,Luck Man,0.483,0.443481818,0.563181818,-9.097636364,0.228680176,0.273546905,0.24028906,0.257483859
Wildchild,Secondary Protocol,0.6348,0.752133333,0.33074,-7.664866667,0.308188664,0.170481195,0.305421322,0.215908818
Guided by Voices,Earthquake Glue,0.3638,0.7492,0.116034992,-7.083333333,0.244302038,0.265302678,0.249950772,0.240444512
Michael Yonkers,Microminiature Love,0.526076923,0.785230769,0.765,-6.618538462,0.206994451,0.304874167,0.271606375,0.216525007
Rob Crow,My Room is a Mess,0.626222222,0.484488889,0.509745,-12.04355556,0.285797288,0.21352944,0.274265778,0.226407494
Bryan Ferry,Avonmore,0.583,0.7537,0.17386,-9.935,0.227380135,0.232472933,0.257766711,0.282380221
Wilco,Alpha Mike Foxtrot: Rare Tracks 1994–2014,0.54024,0.53739,0.44094942,-9.62656,0.237752188,0.261844541,0.26199302,0.23841025
Dan Bodan,Soft,0.4882,0.4905,0.37417,-9.7775,0.240644762,0.253179212,0.278068528,0.228107499
Sally Shapiro,My Guilty Pleasure,0.583444444,0.729111111,0.219935556,-10.62322222,0.196680696,0.278983592,0.295374879,0.228960833
Cold Cave,Love Comes Close,0.521857143,0.796285714,0.095780199,-8.804071429,0.246987018,0.243395116,0.257656806,0.25196106
Tom Brosseau,Posthumous Success,0.580846154,0.545153846,0.520707692,-9.190846154,0.249785587,0.26310018,0.207137581,0.279976652
Rocky Votolato,Makers,0.4705,0.425166667,0.598408333,-9.268166667,0.255816801,0.261071738,0.258590303,0.224521159
Robert Pollard,From a Compound Eye,0.407538462,0.669346154,0.192603692,-7.283769231,0.24677312,0.270619136,0.238642643,0.243965101
Ariel Pink's Haunted Graffiti,House Arrest,0.363714286,0.761285714,0.355728571,-8.409857143,0.260246583,0.259470921,0.261563573,0.218718923
Clearlake,Amber,0.446166667,0.730083333,0.193922683,-7.226166667,0.232865276,0.240573192,0.248189278,0.278372254
Marah,"If You Didn't Laugh, You'd Cry",0.44575,0.812916667,0.157236083,-4.716916667,0.230350789,0.264415518,0.290874799,0.214358894
Ulrich Schnauss,Far Away Trains Passing By,0.598666667,0.708666667,0.056161433,-7.731466667,0.284992848,0.200351372,0.209711632,0.304944148
Boduf Songs,Boduf Songs,0.486333333,0.256444444,0.807444444,-17.58133333,0.24054175,0.246018705,0.269236768,0.244202777
Freelance Whales,Weathervanes,0.469846154,0.551692308,0.413561538,-10.06692308,0.253286587,0.253363805,0.249334316,0.244015292
The Morning Benders,Big Echo,0.406,0.6617,0.24414,-6.4614,0.231809156,0.26037164,0.271325552,0.236493653
The Brian Jonestown Massacre,Who Killed Sgt. Pepper?,0.478153846,0.685153846,0.195701675,-12.04676923,0.307043134,0.250104873,0.244227098,0.198624895
The Besnard Lakes,Are the Roaring Night,0.28598,0.5735,0.378272,-8.7962,0.226212676,0.283098222,0.258009666,0.232679436
Drive-By Truckers,The Big To-Do,0.397692308,0.748076923,0.177762615,-5.378153846,0.264228963,0.243072259,0.253980321,0.238718457
Mourn,Mourn,0.402454545,0.791909091,0.001222073,-4.633181818,0.297740092,0.211792742,0.267760147,0.222707019
Fifth Harmony,Reflection,0.692857143,0.720071429,0.171379286,-4.780714286,0.250306448,0.279812032,0.227111911,0.24276961
Pond,Man It Feels Like Space Again,0.335333333,0.765888889,0.016967889,-5.502444444,0.231217709,0.251079892,0.274499618,0.243202781
Title Fight,Hyperview,0.3941,0.8126,0.101193747,-5.439,0.256303406,0.234944973,0.28970652,0.219045101
Mikky Ekko,Time,0.526642857,0.6195,0.185772143,-8.279857143,0.24435705,0.297611158,0.241537574,0.216494218
Quarterbacks,Quarterbacks,0.356842105,0.840315789,0.014993721,-6.109894737,0.221097285,0.284465842,0.254301226,0.240135648
Ne-Yo,Non-Fiction,0.573894737,0.638157895,0.258594737,-7.674789474,0.24755136,0.299248962,0.218918822,0.234280856
Lost in the Trees,Time Taunts Me,0.3648,0.3801,0.5024,-9.9073,0.219683888,0.275970082,0.292852054,0.211493976
The Rosebuds,Night of the Furies,0.575555556,0.667888889,0.043516222,-9.181555556,0.228845561,0.266448206,0.253247021,0.251459212
Grinderman,Grinderman,0.347666667,0.722,0.04595,-6.777777778,0.246956976,0.289144406,0.243360661,0.220537957
The Last Town Chorus,Wire Waltz,0.4014,0.2178,0.686,-10.4822,0.362629204,0.134026323,0.263952638,0.239391835
Redman,Red Gone Wild,0.646782609,0.595347826,0.10238,-11.86686957,0.306513136,0.256582284,0.209877881,0.227026698
Good Shoes,Think Before You Speak,0.52673913,0.872826087,0.118034783,-5.706434783,0.267099912,0.233823473,0.261581456,0.237495158
Kings of Leon,Because of the Times,0.431846154,0.733846154,0.084216692,-6.249461538,0.26113459,0.252579206,0.26551475,0.220771453
The Finches,Human Like a House,0.629,0.296333333,0.653833333,-9.82275,0.227703449,0.26273926,0.271940074,0.237617217
Metallica,Metallica,0.541083333,0.810583333,0.008124667,-7.23875,0.283393677,0.204969162,0.278586641,0.23305052
DJ Khaled,Grateful,0.607086957,0.710434783,0.16676087,-5.171913043,0.257999739,0.282540814,0.239186414,0.220273033
Haim,Something to Tell You,0.616363636,0.681090909,0.213190909,-5.571818182,0.240052076,0.260776301,0.256834162,0.242337462
Calvin Harris,Funk Wav Bounces Vol. 1,0.7787,0.7487,0.30052,-4.1891,0.250211547,0.278070602,0.233665265,0.238052586
Pedro the Lion,Control,0.4705,0.6419,0.20848631,-8.2942,0.237336303,0.275595054,0.252029131,0.235039512
The Jon Spencer Blues Explosion,Plastic Fang,0.43775,0.921666667,0.089988,-5.06425,0.214717354,0.283216389,0.283242018,0.218824239
Uncle Tupelo,89/93: An Anthology,0.434619048,0.533757143,0.234414619,-11.52338095,0.255624637,0.235684467,0.260860195,0.2478307
The Mooney Suzuki,Electric Sweat,0.2876,0.9259,0.1010163,-5.1843,0.228970998,0.267949572,0.251007392,0.252072038
Marianne Faithfull,Kissin Time,0.618454545,0.637181818,0.099657278,-8.946272727,0.233603963,0.245867528,0.262242713,0.258285797
The Weeknd,Thursday,0.501333333,0.525222222,0.256611111,-8.924777778,0.253244952,0.291568045,0.257893674,0.197293328
Widowspeak,Widowspeak,0.5427,0.6124,0.5073,-8.1557,0.22699402,0.237054777,0.263699666,0.272251538
Mister Heavenly,Out of Love,0.482666667,0.685666667,0.2366,-7.048916667,0.267314873,0.262534594,0.250775062,0.219375471
Razika,Program 91,0.555545455,0.793909091,0.073983273,-6.934181818,0.251871897,0.234928068,0.258195177,0.255004858
Fruit Bats,Tripper,0.54,0.518454545,0.598509091,-8.379818182,0.268121054,0.256539554,0.258363069,0.216976323
Cut Off Your Hands,Hollow,0.313111111,0.765333333,0.0057729,-7.957444444,0.285216873,0.204429572,0.282969014,0.227384542
"Gucci Mane, Waka Flocka Flame",Ferrari Boyz,0.751066667,0.783133333,0.068404667,-4.7324,0.342277769,0.213777944,0.249395582,0.194548704
Frog Eyes,The Folded Palm,0.247538462,0.827615385,0.390281538,-7.267461538,0.273809391,0.225746318,0.243596633,0.256847658
Camper Van Beethoven,New Roman Times,0.464791667,0.693670833,0.163647013,-7.165041667,0.261390998,0.254728618,0.244938467,0.238941917
Earlimart,Treble & Tremble,0.442153846,0.465153846,0.228847385,-11.52984615,0.261277316,0.264989438,0.243627909,0.230105336
Pinback,Summer in Abaddon,0.714636364,0.610545455,0.306727273,-8.9,0.265458056,0.185128087,0.276181692,0.273232165
Joseph Arthur,Our Shadows Will Remain,0.486083333,0.612366667,0.32919725,-8.550083333,0.242176139,0.227482973,0.252611933,0.277728955
